"cb954fa1-209f-4667-aaa8-c163ee01580b","Food Processing",,0,0,"None of these",,"New Project (Existing Site)","Other Industries","Large - more than 10 crores",,,"food processing"
"d83ff702-2250-43ae-948c-7805f7f53f86","Senior School Nsy to V in phase 1",,0,0,"None of these",,"New Project (New Site)","Other Industries","Large - more than 10 crores",,,"Education Sector"
"a0763bc9-2026-4d58-a2fe-82d4e9156dd1","MANUFACTURING",,0,0,"None of these",,"New Project (New Site)","Other Industries","Small - more than 25 lakhs and less �than or upto 5 crores",,,"MANUFACTURING OF STEEL PIPLE AND TUBE"
"b50182f7-ccdf-4465-9aa0-098c567fe580","SCHOOL",,0,0,"None of these",,"New Project (New Site)","Other Industries","Small - more than 25 lakhs and less �than or upto 5 crores",,,"SERVICE SECTOR"
"4b906ec8-c0d4-4aa5-821f-74d492a62146","PVC compound and wire drawing of aluminium and copper",273,0,0,"None of these",,"New Project (Existing Site)","Other Industries","Small - more than 25 lakhs and less �than or upto 5 crores",,,"Cable"
"82c9c18c-e1fa-4a83-9956-9759919c3e11","Manufacturing",,0,0,"None of these",,"New Project (Existing Site)","Other Industries","Small - more than 25 lakhs and less �than or upto 5 crores",,,"Concrete Works"
"c51ded7b-7cdb-4956-80f6-4d614690acc9","PASTA AND OTHER FOOD PROCESSING",,0,0,"Highly Technical",,"New Project (Existing Site)","Agro-based, Food Processing and Allied Industry","Large - more than 10 crores",,,
"c408476f-02ee-414d-89f6-07061d9fa201","APPROVAL OF BUILDING PLAN",,0,0,"None of these",,"New Project (Existing Site)","Other Industries","Small - more than 25 lakhs and less �than or upto 5 crores",,,"RUBBER ROLLER MFG."
"00e126e3-0761-4236-9f7f-07710f9972e7",,,0,0,"None of these",,"New Project (New Site)","Auto, Auto Components and Light Engineering","Small - more than 25 lakhs and less �than or upto 5 crores",,,
"80c03581-d5c9-410d-b4b4-d1951ed7ce75","Production of Bio Power Plant Plus Organic Fertilizer Unit",,0,0,"None of these",,"New Project (New Site)","Other Industries","Micro - upto 25 lakhs",,,"Production"
"042b7c0f-46da-4476-9371-d242ade6e2d4",,,0,1,"None of these",,"New Project (New Site)","Textiles/ Apparel/ Knitting/ Embroidery/ Technical textiles","Large - more than 10 crores",,,
"5bd29689-c395-46ae-894c-7fbe2b1b9d09","Steel Rolls",,0,0,"None of these",,"New Project (New Site)","Other Industries","Small - more than 25 lakhs and less �than or upto 5 crores",,,"Industrial Sector"
"e558553b-1232-42c0-b5b7-f4ec1e454e46","service",52101,1,0,"None of these",,"New Project (New Site)","Other Industries","Medium - more than 5 crores and less than 10 crores",,,"fruit and vegetables cold store"
"d9057b15-70e3-4b19-8040-0613fab771e9","MARRIAGE PALACE",,0,0,"None of these",,"New Project (New Site)","Other Industries","Small - more than 25 lakhs and less �than or upto 5 crores",,,"SERVICE PROVIDER"
"a264b82d-1e5a-48a5-a848-cc1d9c185a3d",,,0,0,"None of these",,"New Project (New Site)","Agro-based, Food Processing and Allied Industry","Small - more than 25 lakhs and less �than or upto 5 crores",,,
"03503da3-56e5-445d-950b-cc56ed5fd22b","Milk Dairy Processing Plant (Food Processing) for the manufacture of pasteurized milk and dairy prod","10501, 10504, 10509",0,0,"None of these",,"New Project (New Site)","Agro-based, Food Processing and Allied Industry","Large - more than 10 crores",,,
"0ed03fb1-60bb-4f28-a48f-0483ba1ad5e8","Manufacturing",,0,0,"None of these",,"New Project (New Site)","Other Industries","Small - more than 25 lakhs and less �than or upto 5 crores",,,"Small"
"2db71826-2756-453e-9c97-970ef528cb09",,,0,0,"None of these",,"New Project (Existing Site)","Textiles/ Apparel/ Knitting/ Embroidery/ Technical textiles","Small - more than 25 lakhs and less �than or upto 5 crores",,,
"329a1b84-559f-4c9d-ae86-56ed96bb5d66",,,0,1,"Highly Technical",,"New Project (New Site)","Electronics & IT/ITES","Large - more than 10 crores",,,
"5cd86b4f-650e-417a-bd6f-ce643d786f38",,,0,0,"None of these",,"New Project (Existing Site)","Textiles/ Apparel/ Knitting/ Embroidery/ Technical textiles","Small - more than 25 lakhs and less �than or upto 5 crores",,,
"8427ed6c-71ac-4d40-a9d2-739d08e689aa","sds",123,0,0,"Export Oriented",,"New Project (New Site)","Auto, Auto Components and Light Engineering","Large - more than 10 crores",,,
"33ae3426-aaf7-402d-9bda-77469d8df13b",,,0,0,"Highly Technical",,"New Project (New Site)","Footwear and Accessories","Small - more than 25 lakhs and less �than or upto 5 crores",,,
"b51d050e-1b29-43b3-b610-81a47fbcf014","WORKSHOP",,0,0,"None of these",,"New Project (New Site)","Other Industries","Micro - upto 25 lakhs",,,"SERVICE INDUSTRIES"
"c7a267ff-d1b1-4538-967c-ebf2c7f8f905",,,1,1,"None of these",,"New Project (New Site)","Textiles/ Apparel/ Knitting/ Embroidery/ Technical textiles","Small - more than 25 lakhs and less �than or upto 5 crores",,,
"b6a52fba-36a4-4b8f-9cd1-518149120d41",,,0,0,"None of these",,"New Project (New Site)","Auto, Auto Components and Light Engineering","Medium - more than 5 crores and less than 10 crores",,,
"977fc35e-e66a-4b15-88c7-908520d0e736","Mfg Steel Sinks and Bathroom Fittings",,0,0,"None of these",,"New Project (New Site)","Other Industries","Small - more than 25 lakhs and less �than or upto 5 crores",,,"sector-31"
"8f823a1b-ff92-4248-9843-34a9a2fd5567","COLD STORE",,0,0,"None of these",,"New Project (New Site)","Agro-based, Food Processing and Allied Industry","Small - more than 25 lakhs and less �than or upto 5 crores",,,
"a8016b63-c88a-4bd5-9a06-b65c42247411","Production",,0,0,"None of these",,"New Project (New Site)","Other Industries","Small - more than 25 lakhs and less �than or upto 5 crores",,,"Secto-31"
"1d2d5c22-056c-4b65-994b-36ef85178994",,,0,0,"Highly Technical",,"New Project (New Site)","Agro-based, Food Processing and Allied Industry","Small - more than 25 lakhs and less �than or upto 5 crores",,,
"cd134164-6dbc-433d-8af4-d88e60cefe4e",,,0,0,"Export Oriented",,"New Project (New Site)","Agro-based, Food Processing and Allied Industry","Medium - more than 5 crores and less than 10 crores",,,
"1c3f4d7a-7574-446d-afb4-ec1535a1a401",,,0,0,"None of these",,"Expansion Project","Agro-based, Food Processing and Allied Industry","Small - more than 25 lakhs and less �than or upto 5 crores",,,
"5692d9f9-0677-40dc-9697-8698253d2643","Manufacturing",,0,0,"Export Oriented",,"New Project (New Site)","Auto, Auto Components and Light Engineering","Large - more than 10 crores",,,
"73b16c62-e53b-442f-97c1-0b52b3eab026","FOOD DHABA",,0,1,"None of these",,"New Project (New Site)","Agro-based, Food Processing and Allied Industry","Small - more than 25 lakhs and less �than or upto 5 crores",,,"FOOD DHABA"
"240cb130-3a7d-4aed-b94e-09041d67433b",,,0,1,"Export Oriented","USA","New Project (New Site)","Textiles/ Apparel/ Knitting/ Embroidery/ Technical textiles","Large - more than 10 crores",,,
"1cab7bcb-64cf-4354-a0af-a3f048a1a427","Test",1234,0,0,"Export Oriented","USA","New Project (Existing Site)","Auto, Auto Components and Light Engineering","Medium - more than 5 crores and less than 10 crores",,,
"abf67e95-893d-4b57-a473-603cab984937",,,0,0,"None of these",,"New Project (New Site)","Other Industries","Small - more than 25 lakhs and less �than or upto 5 crores",,,"SS Utensils cutlery"
"f00c74f0-f0fc-4a9d-9bb8-e89cd9bae996",,,0,0,"None of these",,"Expansion Project","Other Industries","Large - more than 10 crores",,,"BEVERAGES"
"a58a31a3-2a38-4eef-a4ab-b33724a099b1",,1,0,0,"None of these",,"New Project (New Site)","Agro-based, Food Processing and Allied Industry","Medium - more than 5 crores and less than 10 crores",,,
"b91c795c-3fad-4ae9-bd3d-98c6eac9b8e9",,,0,0,"Highly Technical",,"New Project (New Site)","Chemical Industry","Large - more than 10 crores",,,
"d636fd4c-7a81-4da6-9de4-b0e42d5d9589",,,0,0,"None of these",,"New Project (New Site)","Agro-based, Food Processing and Allied Industry","Small - more than 25 lakhs and less �than or upto 5 crores",,,
"21d64369-d721-4516-a8ce-833befedf99a",,,0,0,"None of these",,"Expansion Project","Auto, Auto Components and Light Engineering","Small - more than 25 lakhs and less �than or upto 5 crores",,,
"dc05b486-8384-45a9-af36-c4eada991d11",,,0,0,"Highly Technical",,"New Project (Existing Site)","Textiles/ Apparel/ Knitting/ Embroidery/ Technical textiles","Small - more than 25 lakhs and less �than or upto 5 crores",,,
"762a8a73-e01c-4317-9097-3db76cdd38d7","MANUFECTURING OF OIL CAKE AND OIL",,0,0,"None of these",,"New Project (New Site)","Other Industries","Small - more than 25 lakhs and less �than or upto 5 crores",,,"MANUFECTURING OF OIL CAKE AND OIL (OIL MILL)"
"d4b646a8-5fd8-44f3-b80a-eb6965b0b1d1",,,0,0,"None of these",,"New Project (New Site)","Agro-based, Food Processing and Allied Industry","Small - more than 25 lakhs and less �than or upto 5 crores",,,
"b221c9c2-e3c4-4c90-a538-19f8f5093b56",,,0,0,"None of these",,"New Project (New Site)","Other Industries","Small - more than 25 lakhs and less �than or upto 5 crores",,,"CABLES AND POLYMER INSULATOR"
"10fc5287-298e-4704-aea9-d0cb52caee6c",,,0,0,"Export Oriented",,"New Project (New Site)","Agro-based, Food Processing and Allied Industry","Small - more than 25 lakhs and less �than or upto 5 crores",,,
"9a40e413-204b-4798-825e-3e6fd8cec877",,,0,0,"Highly Technical",,"New Project (Existing Site)","Auto, Auto Components and Light Engineering","Large - more than 10 crores",,,
"cd94a81b-93aa-4fe3-9262-6ddeb19a8138",,,0,0,"None of these",,"New Project (New Site)","Agro-based, Food Processing and Allied Industry","Small - more than 25 lakhs and less �than or upto 5 crores",,,
"d7aed503-de20-45bc-8383-8895a5c69477",,,0,0,"None of these",,"New Project (New Site)","Other Industries","Small - more than 25 lakhs and less �than or upto 5 crores",,,"Aluminium utensils"
"71c22d4d-d25e-47fb-b173-2b2c532165c1","Manufacturing of Auot Parts",,0,0,"Involving Technical Collaboration with Foreign Investor","Japan","New Project (New Site)","Auto, Auto Components and Light Engineering","Large - more than 10 crores",,,
"3f83312f-e9a6-427a-82d4-a82151018d6f","Manufacturing",,0,0,"None of these",,"New Project (New Site)","Other Industries","Micro - upto 25 lakhs",,,"Mfg. of Steel wire tokra and stand"
"62e4f159-e992-4afc-a026-3b4fb04007b2","Fruit Juice",,0,0,"None of these",,"New Project (New Site)","Agro-based, Food Processing and Allied Industry","Small - more than 25 lakhs and less �than or upto 5 crores",,,
"0cf49507-23da-45ee-b17d-8b2999e79408",,,0,0,"Export Oriented",,"New Project (New Site)","Agro-based, Food Processing and Allied Industry","Small - more than 25 lakhs and less �than or upto 5 crores",,,
"2b7e27c1-c25b-4ac5-b7dc-4f191dd1fbff",,,0,0,"None of these",,"New Project (New Site)","Agro-based, Food Processing and Allied Industry","Large - more than 10 crores",,,
"c2faaa24-b490-4731-b4c8-067fa5562300","AC and Washing Machine",,0,0,"None of these",,"Expansion Project","Other Industries","Large - more than 10 crores",,,"Consumer Electronics"
"7e1103b0-eaa6-4ca2-b131-cafdf6a98857","Milk Chilling Plant",,0,0,"None of these",,"New Project (New Site)","Agro-based, Food Processing and Allied Industry","Small - more than 25 lakhs and less �than or upto 5 crores",,,
"8e91fbbd-2f19-4082-a92b-c77d639b9ba7","Car Audio System",,0,0,"None of these",,"New Project (Existing Site)","Other Industries","Large - more than 10 crores",,,"Electronics Manufacturing"
"5b6164ae-8055-4b63-a5a3-9cabee6ef5d5","Mfg.",,0,0,"None of these",,"New Project (New Site)","Other Industries","Micro - upto 25 lakhs",,,"Electrical Iron Box"
"fe545afb-d37f-44ee-833e-d570eafe24a8","MANUFACTURING OF FASHION FABRIC BAGS AND ACCESSORIES",,0,0,"Export Oriented",,"Expansion Project","Textiles/ Apparel/ Knitting/ Embroidery/ Technical textiles","Small - more than 25 lakhs and less �than or upto 5 crores",,,
"d54b55db-7167-4841-a58e-454a39d6b835","AFFORDABLE HOMES","-",0,0,"None of these",,"New Project (New Site)","Other Industries","Large - more than 10 crores",,,"REAL ESTATE"
"7133982a-cc10-4b5d-aa72-51c41fefb224",,,0,0,"Highly Technical",,"New Project (New Site)","Other Industries","Micro - upto 25 lakhs",,,"LEAD RECYCLING PLANT"
"58373d0d-bd8d-4695-85d7-7a7cb5f92ed9",,,0,0,"Highly Technical",,"New Project (New Site)","Agro-based, Food Processing and Allied Industry","Small - more than 25 lakhs and less �than or upto 5 crores",,,
"fceea5be-dc1f-4dfd-83d9-c7e514ebab79","Mfg. of Wire Nails",,0,0,"None of these",,"New Project (New Site)","Other Industries","Micro - upto 25 lakhs",,,"Iron Engineering"
"2ae88dbc-3455-4f7d-92fe-aa001462d53b","Mfg �of Art and Craft Items, Dhoop Aggarbati , Wooden and Stone Jewelleries ,Handloom Items and Wood",,0,0,"None of these",,"New Project (New Site)","Other Industries","Small - more than 25 lakhs and less �than or upto 5 crores",,,"Sector-49"
"02d4ae5e-a8b4-40eb-90a7-2a322a1503a1",,,0,0,"Highly Technical",,"New Project (New Site)","Other Industries","Micro - upto 25 lakhs",,,"LEAD RECYCLING UNIT"
"1799cfb9-718a-487b-86ad-411c56c3f6d9","IT Enabled Services",,0,0,"Export Oriented",,"New Project (New Site)","Electronics & IT/ITES","Small - more than 25 lakhs and less �than or upto 5 crores",,,
"2f6b1527-a4b1-4948-880d-663fbe334c94",,,0,0,"None of these",,"New Project (New Site)","Agro-based, Food Processing and Allied Industry","Small - more than 25 lakhs and less �than or upto 5 crores",,,
"857e72a9-191f-488e-b5a7-676734f53a30",,,0,0,"Involving Financial Collaboration with Foreign Investor","USA","New Project (New Site)","Other Industries","Large - more than 10 crores",,,"Warehousing"
"8bfe43b8-586b-4a0c-a816-90d2057756c8","SEZ",,0,0,"Export Oriented",,"New Project (Existing Site)","Other Industries","Large - more than 10 crores",,,"BIOTECHNOLOGY"
"b986df76-faab-4418-9d8b-4f73af02239a",,,0,0,"None of these",,"New Project (New Site)","Agro-based, Food Processing and Allied Industry","Micro - upto 25 lakhs",,,
"49983bb3-b3f5-457d-83c1-91771b1af66a","INDUSTRIAL PROJECT",16219,1,0,"None of these",,"New Project (New Site)","Other Industries","Small - more than 25 lakhs and less �than or upto 5 crores",,,"PLYWOOD MANUFACTURING"
"9355d031-d926-42c9-85d6-6ad0d604381e",,,0,1,"None of these",,"Expansion Project","Chemical Industry","Small - more than 25 lakhs and less �than or upto 5 crores",,,
"4b3086e5-5ef5-4e17-a16e-d27c6f992af8",,,0,0,"Export Oriented",,"New Project (New Site)","Auto, Auto Components and Light Engineering","Large - more than 10 crores",,,
"0c202580-62eb-4bdf-8be8-347460539114","Oil Mill",,0,0,"None of these",,"New Project (New Site)","Agro-based, Food Processing and Allied Industry","Small - more than 25 lakhs and less �than or upto 5 crores",,,
"a6a14615-b322-4245-9941-c123beaa4668","cattle feed",,0,0,"None of these",,"New Project (New Site)","Agro-based, Food Processing and Allied Industry","Small - more than 25 lakhs and less �than or upto 5 crores",,,
"dbb6e911-e810-44bb-9cc9-787b363be1ee","TUBEWELL BOARING MACHINE",,0,0,"Highly Technical",,"New Project (New Site)","Other Industries","Micro - upto 25 lakhs",,,"TUBEWELL BOARING MACHINE"
"7c6931fc-9356-4472-ae90-5493821fdbc2","TUBEWELL BOARING MACHINE",,0,0,"Highly Technical",,"New Project (New Site)","Other Industries","Micro - upto 25 lakhs",,,"TUBEWELL BOARING MACHINE"
"2aae5545-4527-4369-9f1e-12d327d6891d","TUBEWELL BOARING MACHINE",,0,0,"Highly Technical",,"New Project (New Site)","Other Industries","Micro - upto 25 lakhs",,,"TUBEWELL BOARING MACHINE"
"badb544d-fa86-4b58-8fed-59c8fc4eef59","MINRAL WATER",,0,1,"Highly Technical",,"New Project (New Site)","Agro-based, Food Processing and Allied Industry","Small - more than 25 lakhs and less �than or upto 5 crores",,,
"321ec065-a5ed-459a-b5fd-84f258ca5694","MILK PROCESSING",,0,0,"None of these",,"New Project (New Site)","Agro-based, Food Processing and Allied Industry","Small - more than 25 lakhs and less �than or upto 5 crores",,,
"bba8b9c8-b636-422c-b048-479caf499a46",,,0,0,"None of these",,"New Project (New Site)","Other Industries","Small - more than 25 lakhs and less �than or upto 5 crores",,,"Manufacturing of machines"
"e5b71540-98a8-456b-a868-60e2b852ce72",,,0,0,"None of these",,"New Project (New Site)","Other Industries","Small - more than 25 lakhs and less �than or upto 5 crores",,,"aluminiumcastings"
"9a2d3e72-31ea-4386-afd4-aa6a827a7a4b",,,0,0,"None of these",,"New Project (New Site)","Agro-based, Food Processing and Allied Industry","Micro - upto 25 lakhs",,,
"29260153-3fb9-44fb-85d3-9847c16f2fa1","Manufacturing of decorative lights led bulb",,0,0,"Export Oriented","Austria","New Project (New Site)","Other Industries","Large - more than 10 crores",,,"03-Mar"
"7f86e01c-b43a-4a8b-85fb-3cf2b18aa6fd","Manufacturing",,0,0,"None of these",,"New Project (New Site)","Other Industries","Micro - upto 25 lakhs",,,"Steel wire tokra and stand"
"eab3a97b-0389-43de-a219-7dde26938d15",,,0,0,"None of these",,"New Project (New Site)","Auto, Auto Components and Light Engineering","Small - more than 25 lakhs and less �than or upto 5 crores",,,
"5a81e98d-eca1-478c-bea6-719397417233","Mfg of Fibre Sheet",,0,0,"None of these",,"New Project (New Site)","Chemical Industry","Micro - upto 25 lakhs",,,
"2a1ac3ca-5b06-4e11-842f-f4ef8583ed96",,,0,0,"None of these",,"New Project (New Site)","Other Industries","Small - more than 25 lakhs and less �than or upto 5 crores",,,"ALL INDUSTRIAL PURPOSE"
"d5e276f8-0d0b-42ef-b57e-38ed93213742",,,0,0,"None of these",,"Expansion Project","Other Industries","Small - more than 25 lakhs and less �than or upto 5 crores",,,"MACHINE TOOLS MANUFACTURING"
"718293c6-e916-4622-b60e-1a0ed40d45ac",,,0,0,"Highly Technical",,"New Project (New Site)","Auto, Auto Components and Light Engineering","Small - more than 25 lakhs and less �than or upto 5 crores",,,
"1365877a-c5ad-400b-8a35-d73074b809a5",,,0,0,"Involving Technical Collaboration with Foreign Investor","Japan","New Project (New Site)","Auto, Auto Components and Light Engineering","Large - more than 10 crores",,,
"94d4f10f-3d18-44ab-a28a-e989becc21cc",,,0,0,"Highly Technical",,"New Project (New Site)","Other Industries","Small - more than 25 lakhs and less �than or upto 5 crores",,,"PACKAGING"
"5f8f337d-eeb6-4c78-8f18-f1e684e247af",,,0,0,"Highly Technical",,"New Project (New Site)","Auto, Auto Components and Light Engineering","Small - more than 25 lakhs and less �than or upto 5 crores",,,
"6cd66077-fa28-4221-b48c-9ed77f7767ee","EXPORTS",1393,0,0,"Export Oriented",,"New Project (New Site)","Textiles/ Apparel/ Knitting/ Embroidery/ Technical textiles","Large - more than 10 crores",,,
"f130b36e-9d6b-4cc7-b3ae-ac0907188185",,,0,0,"Export Oriented",,"Expansion Project","Other Industries","Small - more than 25 lakhs and less �than or upto 5 crores",,,"PACKAGING"
"08110b73-ba45-4cc1-bc4a-02af4adaee42",,,0,0,"None of these",,"New Project (New Site)","Other Industries","Small - more than 25 lakhs and less �than or upto 5 crores",,,"ELECTRICAL PANEL"
"adf27e2c-32a9-4e76-912d-726687d6fd20","Fibre Sheet",,0,0,"None of these",,"New Project (New Site)","Chemical Industry","Micro - upto 25 lakhs",,,
"eab0dead-7e8a-41b4-8a83-d922361eae84","PLASTIC MOULDING UNIT FOR AUTOMOBILE AND ALLIED INDUSTURY",,0,0,"Export Oriented",,"Expansion Project","Auto, Auto Components and Light Engineering","Small - more than 25 lakhs and less �than or upto 5 crores",,,
"23600ab3-8c3b-4e7b-ac9e-473304ef0ee5","Components",,0,0,"None of these",,"New Project (New Site)","Auto, Auto Components and Light Engineering","Small - more than 25 lakhs and less �than or upto 5 crores",,,
"15c1d33a-fef4-492a-8fb4-e7bc9750b42b","Brick",,0,0,"None of these",,"New Project (New Site)","Other Industries","Micro - upto 25 lakhs",,,"Brick"
"bc0cc819-ef91-4fb3-abbb-35ef73c01ec4","SHIFTING OF CURRENT UNIT",,0,0,"Highly Technical",,"New Project (Existing Site)","Auto, Auto Components and Light Engineering","Small - more than 25 lakhs and less �than or upto 5 crores",,,
"73226393-7776-43dd-a760-988767136b21","Rajiv Michia and others",,0,0,"None of these",,"New Project (New Site)","Other Industries","Large - more than 10 crores",,,"IT Park sector 22"
"9cafc5ab-7afb-4fdf-97d0-cb6d4ff7119a",,,0,0,"Export Oriented",,"Expansion Project","Textiles/ Apparel/ Knitting/ Embroidery/ Technical textiles","Small - more than 25 lakhs and less �than or upto 5 crores",,,
"7240d33f-3082-44bc-953d-f9be09c07aa4",,,0,0,"None of these",,"New Project (New Site)","Other Industries","Micro - upto 25 lakhs",,,"Brick"
"28b9ffa6-0731-4688-a62b-e4daa924abb7","Cold Storage",,0,0,"None of these",,"New Project (New Site)","Other Industries","Small - more than 25 lakhs and less �than or upto 5 crores",,,"Cold Storage"
"27aca6f6-4677-42eb-89f1-23b928e9394d",,,0,0,"None of these",,"New Project (New Site)","Other Industries","Small - more than 25 lakhs and less �than or upto 5 crores",,,"Plastic Auto components and other plastic products"
"09cd8bc8-d8c2-4f08-a4b0-8879a300995b",,,0,0,"Highly Technical",,"Expansion Project","Other Industries","Small - more than 25 lakhs and less �than or upto 5 crores",,,"WATER METERS"
"c2b1c537-abfb-4425-9647-d3c55a1d7648",,,0,0,"None of these",,"Expansion Project","Agro-based, Food Processing and Allied Industry","Large - more than 10 crores",,,
"fae3b587-575a-41c6-b752-18cce52850b6","the developing processing and pronting of Educational Books,Note books and other allied products",,0,0,"Highly Technical",,"Expansion Project","Other Industries","Large - more than 10 crores",,,"packaging"
"a526d9c5-8919-4dd8-8a0a-0914d9fb726a",,,0,0,"None of these",,"New Project (New Site)","Footwear and Accessories","Small - more than 25 lakhs and less �than or upto 5 crores",,,
"7cf70eb8-5f50-48e3-9f9c-65a6c218ebe4","MANUFACTURING",,0,0,"None of these",,"New Project (New Site)","Other Industries","Large - more than 10 crores",,,"MANUFACTURING AND EXPORTS OF HIGH PRECISION ABRASIVE AND HONING TOOL PRODUCTS"
"9e0d6a94-e42f-42af-9a30-846691927179","manufacturing",,0,0,"None of these",,"New Project (Existing Site)","Other Industries","Small - more than 25 lakhs and less �than or upto 5 crores",,,"furnance"
"9a65d6a6-5c7f-4672-bb0f-764f33d05281","Mfg and Trading of Corrugated Boxes",,0,0,"None of these",,"Expansion Project","Other Industries","Small - more than 25 lakhs and less �than or upto 5 crores",,,"Manufacturing and Trading"
"69802596-67e0-4fe9-82bb-f3f0fc6508c9",,,0,0,"Involving Technical Collaboration with Foreign Investor","Japan","New Project (New Site)","Auto, Auto Components and Light Engineering","Large - more than 10 crores",,,
"13d57c82-2779-4a3b-bc90-51ccebd6968b","Liquor",,0,0,"None of these",,"New Project (New Site)","Chemical Industry","Small - more than 25 lakhs and less �than or upto 5 crores",,,
"8587e68f-afd6-4bb8-8c55-330cfe2e1fda",,,0,0,"Export Oriented",,"New Project (New Site)","Auto, Auto Components and Light Engineering","Medium - more than 5 crores and less than 10 crores",,,
"dfa24f15-f57e-45bb-a8c9-79341276015b","Liquor",,0,0,"None of these",,"New Project (New Site)","Chemical Industry","Small - more than 25 lakhs and less �than or upto 5 crores",,,
"64c51c85-18d4-40b3-abe3-c74977ba2868",,,0,0,"None of these",,"New Project (New Site)","Other Industries","Small - more than 25 lakhs and less �than or upto 5 crores",,,"RCC PIPES"
"600b9df4-f364-4d10-a18d-89bd34ad158e","Service maintainance and traning facility for defence.",,0,0,"Highly Technical",,"New Project (New Site)","Defence and Aerospace Manufacturing","Large - more than 10 crores",,,
"651239ac-f58b-46e5-a1fb-33b1f2829fe7",,,0,0,"Export Oriented",,"Expansion Project","Textiles/ Apparel/ Knitting/ Embroidery/ Technical textiles","Large - more than 10 crores",,,
"4e1456c7-b9d1-466b-ad2a-e315890c96e9","Production",,0,0,"None of these",,"New Project (New Site)","Other Industries","Small - more than 25 lakhs and less �than or upto 5 crores",,,"Industrial Sector"
"bfa2fc81-25ae-486a-8bf3-280880fd3a54","Cold Storage",,0,0,"None of these",,"New Project (New Site)","Agro-based, Food Processing and Allied Industry","Small - more than 25 lakhs and less �than or upto 5 crores",,,
"6e16ccf9-b534-4465-b3a1-65209b420bf8","Production",,0,0,"None of these",,"New Project (New Site)","Other Industries","Small - more than 25 lakhs and less �than or upto 5 crores",,,"Industrial Sector"
"98b75951-019b-4859-8f1f-192213d21de6","Expansion plan with existing as well as new customers like Hero Motors, Honda Cars India, Graziano",,0,0,"Highly Technical",,"Expansion Project","Auto, Auto Components and Light Engineering","Large - more than 10 crores",,,
"dd593d02-c894-4cde-b59f-08fa5b6e3c5b","A Unit of Manufacturing Sale and Repairing Machines",,0,0,"None of these",,"New Project (New Site)","Other Industries","Small - more than 25 lakhs and less �than or upto 5 crores",,,"CNCC,HMC,BMC,Turning Lathe and Boring Machine"
"152b3e7b-a76c-456d-95eb-df87eb9e337f",,,0,0,"None of these",,"Expansion Project","Other Industries","Large - more than 10 crores",,,"CORRUGATED BOXES"
"129ac0f4-fe57-4aaa-9547-a0b5caac1959","Training Institute",,0,0,"None of these",,"New Project (New Site)","Other Industries","Small - more than 25 lakhs and less �than or upto 5 crores",,,"Training Institute"
"b40555be-ae5d-4469-9eff-6b6d918a5908","Repair and Maintenance of Hydra JCB Water Tanks Hywa and Trailor Etc",,0,0,"None of these",,"New Project (New Site)","Other Industries","Small - more than 25 lakhs and less �than or upto 5 crores",,,"Light Industry"
"a75c50be-54bf-4f36-99d3-5a09c6981222",,,0,0,"None of these",,"New Project (New Site)","Other Industries","Small - more than 25 lakhs and less �than or upto 5 crores",,,"Pesticide, Herbicide, Insecticide"
"50b04b14-ec99-4324-8f7f-c2355f337c1c","READY TO SERVE FRUIT BEVARAGES",,0,1,"None of these",,"New Project (New Site)","Agro-based, Food Processing and Allied Industry","Small - more than 25 lakhs and less �than or upto 5 crores",,,
"f6384ba8-2d4a-404c-b1ca-9d4f7e2ccf7d",,,1,0,"None of these",,"New Project (New Site)","Other Industries","Large - more than 10 crores",,,"Real Estate"
"cfd465ec-a308-4b30-9603-39a07bef30a7",,,1,0,"None of these",,"New Project (New Site)","Other Industries","Large - more than 10 crores",,,"Real Estate"
"9be307ed-3087-4202-8fc1-24c14d136c3b","EXPANSION OF UNIT",,0,0,"Highly Technical",,"Expansion Project","Other Industries","Large - more than 10 crores",,,"PACKAGING UNIT"
"ddcb117d-24b9-40d4-ac90-4a4d6c60fe90","EXPANSION OF UNIT",,0,0,"Highly Technical",,"Expansion Project","Other Industries","Large - more than 10 crores",,,"PACKAGING UNIT"
"c46ffda2-c4fc-46b3-885d-5acbc50d3d52",,,1,1,"None of these",,"New Project (New Site)","Electronics & IT/ITES","Large - more than 10 crores",,,
"be0773a0-ef0e-44a0-91c8-a852514d16c4","MANUFACTURING, EXPORTS SS WARES",,0,0,"Export Oriented",,"New Project (New Site)","Other Industries","Large - more than 10 crores",,,"steel"
"38a12830-916b-4141-8c66-1607b306f0e3","Residential Plotted Colony",,0,0,"None of these",,"New Project (New Site)","Other Industries","Large - more than 10 crores",,,"RGH"
"a61aeac2-6bad-46cf-93b6-e8769a8f5516","Residential Plotted Colony",,0,0,"None of these",,"New Project (New Site)","Other Industries","Large - more than 10 crores",,,"RGH"
"ab687ed3-01ff-4824-9a95-4dbd90be22df","Residential Group Housing",,0,0,"None of these",,"New Project (New Site)","Other Industries","Large - more than 10 crores",,,"RGH"
"9c2d059f-eb2d-4195-aecd-a8a1fcaa6d9d",,,0,0,"None of these",,"New Project (New Site)","Other Industries","Large - more than 10 crores",,,"URBAN DEVELOPMENT"
"89e2be80-5fcd-4a24-baa2-8aeafa06d20d","Production",,0,0,"None of these",,"New Project (New Site)","Other Industries","Medium - more than 5 crores and less than 10 crores",,,"Sector-30"
