"63b995a2-6e07-4d08-8baa-395143e863d3",0,0.07,0.15,0,0.22,0,,,,"Not Applicable",10
"9b7d26ee-fb78-4f89-a10c-08fcca1816b2",0.59,1.2,0.25,0.35,2.04,0,,,,"Not Applicable",30
"bdd90114-1f26-4b2f-be21-b6cb66d10eb6",0.34,0.3,0.94,0.03,1.58,0,,,,"Not Applicable",11
"9cc7a43b-5645-41ac-88d8-4b07639cf7cf",0,0.05,0.13,0.04,0.18,0,,,,"Not Applicable",7
"e59aeceb-486b-4857-aec1-713cd4a6063e",0.08,0.25,0.2,0,0.53,0,,,,"Not Applicable",15
"8776b99b-7285-48ad-a924-ddf7041563c4",0,16,7,0,23,0,,,,"Not Applicable",7
"357db1c8-23db-49bd-9bb9-bd6ccd396645",59.22,41.44,0,0,100.66,0,,,,"Not Applicable",250
"17f142eb-0532-4cb4-89f1-1dc7f4372e08",1.15,0.5,0.35,0.06,2,0,,,,"Not Applicable",21
"c5cfee66-c23c-4cad-a9f1-ffa901c2550b",0.37,0,0.32,0.58,0.69,0,,,,"Not Applicable",25
"e1d0fd1b-614a-4fff-a272-fc6c66cd48e0",18.79,9.87,143.64,37.7,172.3,0,,,,"Not Applicable",442
"b7373f0a-f587-4fd7-8fc6-2e672e995aa5",0.9,0.4,0.1,0.3,1.4,0,,,,"Not Applicable",37
"a02f9f5c-f8b2-474d-9a3d-116551719a24",0.95,0.56,0.6,0.65,2.11,0,,,,"Not Applicable",40
"d67abdbe-b081-4660-894f-afbce628b05c",0.87,3.63,6,1.5,10.5,0,,,,"Not Applicable",75
"865c0e80-267f-4364-8903-74f2581c9778",0.69,0.3,0.1,21.2,1.09,0,,,,"Not Applicable",25
"0a51d627-393f-4211-afa7-132702952933",0.05,0.16,0.02,0,0.23,0,,,,"Not Applicable",5
"fcbf870f-7ab0-4c48-a95b-8452627b9d1e",0.25,0.1,0.06,0.02,0.41,0,,,,"Not Applicable",20
"7ae5d268-94bc-4ab1-8c42-a569c435bf61",0,0.22,0.1,0.02,0.32,0,,,,"Not Applicable",180
"c0269953-9be3-4bae-8ee9-6d9d3b9e4640",0,0.05,0.2,0,0.25,0,,,,"Not Applicable",35
"402ced86-714c-427a-a93b-e26c23d41957",0.15,0.05,0,0,0.2,0,,,,"Not Applicable",19
"48bae0bf-cef1-45d0-bb95-1a080a14e70d",0.36,0.5,0.65,0.27,1.51,0,,,,"Not Applicable",15
"15b5ffe3-915b-476b-a8b3-f0ffd28708b8",14,10,4,4,28,0,,,,"Not Applicable",0
"34ffc6f9-59c3-4b3e-8b47-72ad030ebe9f",0.37,0.53,0.47,0.54,1.37,0,,,,"Not Applicable",1000
"2af670e4-9b68-4851-bb19-b79c879b1468",0,0,0.2,0,0.2,0,,,,"Not Applicable",35
"6a46d284-8df9-497c-8321-81f914d5a06b",1,2.5,1.4,0,4.9,0,,,,"Not Applicable",16
"74dac90f-4b05-4ce1-8eb9-485971016fe8",0.71,1,4,0.1,5.71,0,,,,"Not Applicable",19
"57fa19e6-e0e4-4711-afb6-284b8cd56768",0.97,0.45,1.25,0.83,2.67,0,,,,"Not Applicable",50
"34e40a74-93eb-4f39-9ac7-5cafb8678ef4",2.8,3.6,4.9,50,11.3,0,,,,"Not Applicable",70
"dc56a247-9717-453a-98ba-18568d4c150c",1.37,0.6,0.16,0.1,2.13,0,,,,"Not Applicable",85
"a564d019-be85-4a90-87f5-4c13c76c7f44",4.65,5,18.5,6.35,28.15,0,,,,"Not Applicable",450
"a53f58d6-daee-4ce0-8cf4-2579824cd323",0.56,0.99,3.3,0.05,4.85,0,,,,"Not Applicable",22
"b9a079e3-a102-4f7f-869d-09ec9ab2c385",0.36,0.6,0.4,0.1,1.36,0,,,,"Not Applicable",10
"0aee3da1-a29f-4566-be66-1c45d0b1d7c8",6000000,10000000,11000000,2000000,27000000,0,,,,"Not Applicable",0
"4d931047-b9e1-4dab-9cd5-676094bde2bf",0.6,1,1.1,0.2,2.7,0,,,,"Not Applicable",12
"42501e23-7dff-4d64-9c10-72aef3b1066a",12.88,11.13,9.52,4.52,33.53,0,,,,"Not Applicable",50
"b04a88df-62d1-476a-a25c-17d411ed4009",0,0.25,0.54,0.2,0.79,0,,,,"Not Applicable",12
"fae1c7bd-6088-45ac-b09f-8487d3ad76ac",21.06,34,10,10,65.06,0,,,,"Not Applicable",200
"109eb29b-4558-4e04-9dc3-e652ef831c9a",15.3,20,8.86,0.1,44.16,0,,,,"Not Applicable",1050
"b99f5841-2805-47f1-ac21-060bf12b33c7",0.25,1.2,0.08,0.5,1.53,0,,,,"Not Applicable",19
"27cfd4e0-557a-4ffd-9cd3-7a4a21c4ceb6",0.35,0.75,0.67,0.05,1.77,0,,,,"Not Applicable",8
"0323a008-9180-47fa-ba49-6d1bfecafcde",0.69,1.65,0.78,0.5,3.12,0,,,,"Not Applicable",20
"a8cae067-653f-4919-9dc5-b5156ee7f930",12.79,7,21.84,0,41.63,0,,,,"Not Applicable",95
"329fa7b4-06e3-4ca5-8e5d-faf5bdbbcb4f",0.2,0.4,0.44,0.05,1.04,0,,,,"Not Applicable",15
"9f34960d-2a8c-4293-a6b4-5c881b1ccd36",2.1,1.8,8.3,3.85,12.2,0,,,,"Not Applicable",200
"a07a9e50-d3a8-437d-8cf2-dad1591332cb",0,1,0,0,1,0,,,,"Not Applicable",7
"26d99f1b-db9a-46d8-8f6f-827b3eb1d1f4",0.54,0.5,0.44,0.1,1.48,0,,,,"Not Applicable",17
"0a85dbfc-6594-438d-ae5f-210956988d5f",0,0.7,0.45,0.02,1.15,0,,,,"Not Applicable",25
