F55F81D8-F81F-440E-82F9-22BD7CA674F2,500,0,100,0,0,0,0,0,Muncipal Water Supply,Sewer,0,0,0,0,29-08-2016,29-08-2016,NULL,NULL
97215895-58CE-4D31-8AF4-8559BDF2197E,0,0,0,100,0,0,0,100,Tubewell,Onto Land for Irrigation/plantation,0,0,0,0,12-08-2016,12-08-2016,NULL,NULL
9B98F398-952B-41F7-88A0-058287D5D790,2,0,2,0,0,0,2,0,Tubewell,Sewer,0,0,0,0,23-08-2016,23-08-2016,NULL,NULL
97809672-4335-4248-A36B-10367E6153D2,0,0,0,1,0,0,0,0,Tubewell,Other,0,0,0,0,16-08-2016,16-08-2016,NULL,Not applicable
56E4887B-8E6F-4E14-A6DF-DF99976CE3A9,100,0,0,0,0,0,0,0,Muncipal Water Supply,Sewer,0,0,0,0,17-08-2016,17-08-2016,NULL,NULL
ADA9235E-4E5A-48E9-95FA-A98BE34E30BC,0,0,2,0,0,0,0,0,Tubewell,Onto Land for Irrigation/plantation,0,0,0,0,19-08-2016,19-08-2016,NULL,NULL
ECF9E77F-79AB-4B08-9EB4-B8DAA4E32B92,100,1,1,1,100,1,1,1,Tubewell,Sewer,0,0,0,0,31-08-2016,31-08-2016,NULL,NULL
7742B89A-A7F1-4ECC-99C7-EB6273BC7A86,0,0,1,0,0,0,0.5,0,Tubewell,Onto Land for Irrigation/plantation,0,0,0,0,19-08-2016,19-08-2016,NULL,NULL
6D60217A-DFCD-4EAD-9CCC-1D549EDEACAB,0,0,0,0,0,0,0,0,Other,Other,0,0,0,0,20-08-2016,24-08-2016,NULL,Not applicable
3EA116DD-0FBB-474F-A606-7BC0842108B5,0,0,0,0,0,0,0,0,Other,Other,0,0,0,0,21-08-2016,21-08-2016,NULL,Not Applicable
C18EEC5D-DF80-4F4E-B0CD-8AAC81B94FE4,2,2,0,5,1,2,0,1,Muncipal Water Supply,Sewer,0,0,0,0,01-02-2017,19-03-2017,NULL,NULL
5066DAD0-9EF9-46B0-AD08-2E4BB374EFFA,10,1,1,1,2,0,0,0,Other,Sewer,0,0,0,0,28-08-2016,28-08-2016,Through HSIIDC,NULL
6A13FB0A-B6B2-4AC5-BBB4-C3AFA4339DEC,6,0,0,0,0,0,0,0,Tubewell,Other,0,0,0,0,24-08-2016,24-08-2016,NULL,Not Applicable
5DCAF763-5F7F-4D9D-BA37-3D05761E1CAA,0,0,30500,0,0,0,30500,0,Muncipal Water Supply,Sewer,0,0,0,0,26-08-2016,01-09-2016,NULL,NULL
7C0A794F-7646-411D-B8E7-5E8B0D2653E6,4.5,0,0.5,0,2,0,0.3,0,Other,Sewer,0,0,0,0,25-08-2016,25-08-2016,HSIIDC,NULL
4987B8A3-664F-407F-96D4-1D0F9ACCEF96,0,2,3,0,0,0,0.6,0,Other,Other,0,0,0,0,26-08-2016,26-08-2016,Through Tankers and pipeline ,Septic Tank
315E809C-F2AE-406A-8D5D-BFA359C659B3,30,20,0,0,10,10,0,0,Muncipal Water Supply,Sewer,0,0,0,0,26-08-2016,26-08-2016,NULL,NULL
4A04F34B-E84A-460D-9A6F-CD2E2CBCA8FB,40,0,5,21,6,0,3,4,Tubewell,Other,0,0,0,0,26-08-2016,24-01-2017,NULL,Recirculation
19A64197-0690-4872-B1CD-2D557E5C90DE,5000,4000,0,1000,100,0,0,0,Tubewell,Sewer,0,0,0,0,26-08-2016,26-08-2016,NULL,NULL
59C0EEF8-E5D7-4ACE-83D2-4B8772968560,1,1,1,1,1,1,1,1,Other,Sewer,0,0,0,0,01-09-2016,08-09-2016,REQUEST FOR WATER SUPPLY,NULL
9EFC940C-A5A1-4552-B463-8BAD4B1EFA3D,50,20,0,0,20,5,0,0,Muncipal Water Supply,Sewer,0,0,0,0,26-08-2016,26-08-2016,NULL,NULL
6514267E-3427-4EBA-BEA8-F09106D35023,50,0,0,0,5,0,0,0,Muncipal Water Supply,Onto Land for Irrigation/plantation,0,0,0,0,26-08-2016,26-08-2016,NULL,NULL
DF6D4215-3769-40FD-B65A-33E0897FCC80,0,0,0,0,0,0,0,0,Muncipal Water Supply,Sewer,0,0,0,0,31-08-2016,31-08-2016,NULL,NULL
A132B486-C25F-46FA-87C3-C56743A98797,0,0,1,0,0,0,0,0,Muncipal Water Supply,Sewer,0,0,0,0,19-03-2017,19-03-2017,NULL,NULL
576A2BB8-07C7-46B2-8628-F840B7E65C54,3,5,0.5,0.1,0,0,0,0,Tubewell,Sewer,0,0,0,0,29-08-2016,29-08-2016,NULL,NULL
03ACD9D5-0D5C-4C4B-A58A-EA9EEE8E81C4,0,0,1,0,0,0,0.3,0,Muncipal Water Supply,Sewer,0,0,0,0,30-08-2016,30-08-2016,NULL,NULL
7CFBA720-2CA6-447F-96BF-C576501FFA0A,0,0,2.5,0,0,0,1,0,Tubewell,Sewer,0,0,0,0,01-09-2016,01-09-2016,NULL,NULL
C837866E-4FDF-41D5-8B70-B9F4D9F23C8E,2,0,0,2,0,0,0,0,Tubewell,Other,0,0,0,0,30-08-2016,30-08-2016,NULL,other
F067F4BF-4DD2-4973-97E9-C4FAD482D9FD,298.5,0,1.5,0,90,0,0,0,Other,Onto Land for Irrigation/plantation,0,0,0,0,03-09-2016,03-09-2016,Borewell,NULL
C9FB21AC-590B-49CB-8C4F-12E2E9A9F1F1,3000,1500,300,1200,2000,750,50,400,Canal Water,Sewer,0,0,0,0,01-09-2016,01-09-2016,NULL,NULL
6A3BF991-350E-4FCB-A969-4F343654D241,0,0,2,0,0,0,0,0,Other,Onto Land for Irrigation/plantation,0,0,0,0,01-09-2016,01-09-2016,Tanker,NULL
C05D788A-6069-46E5-8217-64C94618540D,0,0.2,0.1,0,0,0,0.07,0,Tubewell,Onto Land for Irrigation/plantation,0,0,0,0,01-09-2016,01-09-2016,NULL,NULL
EC73664F-18A5-40D4-A6FA-D5C84AD8B47D,10,0,0,0,0,0,0,0,Muncipal Water Supply,Onto Land for Irrigation/plantation,0,0,0,0,02-09-2016,02-09-2016,NULL,NULL
C54B4DD4-913D-4C7A-A9D2-F0C2E45EB81F,2,0.5,0.1,1,0.2,0.002,0.02,0.4,Tubewell,Sewer,0,0,0,0,06-09-2016,02-12-2016,NULL,NULL
