D3A90AE7-7222-4239-9FB5-0748B5A7E242,"Tulip Violet Sec- 69, 70, Gurgaon",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C7F77E64-4A2E-4BF8-8533-DD6A41399929,"Adjoining M/s Sudhir Automotive Pvt Ltd Opposite LPS Bossard, Gandhra Road, Rohtak",0,Np,0,0,0,No,No,No,No,,483,0,12,0,0.68,2200,1,0,0,0,0,0,0,Rohtak,ROHTAK,Rohtak,Other State Road,0,Rohtak,2016-07-25,2017-02-20
8309C1B1-6D14-4DFF-A5E9-DDD33528A5CB,"KILLA NO 94/22,23,23,25 VILLAGE KURAR, TEHSIL BAPOLI PANIPAT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2E892A30-8FEB-48B8-9E01-0A522D750E57,"PLOT NO. 61, SECTOR-25, PART-1, HUDA PANIPAT",0,Np,0,0,0,No,No,No,No,,N.A.,1,0,1,1000,800,1,0,0,0,1,1,AFTER,Panipat,PANIPAT,Panipat,National Highway,0,Panipat,2016-07-25,2016-07-25
A22A7DEE-BF14-4588-8F04-3A9C266CA56F,Village Rampur  Raisika District Mewat,1,"Rampur, Raisika",0,0,0,No,No,No,No,,"1,79,180",0,6,0,9.28,75112,1,0,0,0,0,0,0,Mewat,NUH,Mewat,Schedule Road,0,Nuh,2016-07-25,2016-07-25
0775FC96-04C7-437E-ACEA-51D386883391,"PLOT NO. 679, SECTOR-29 PART-II, HUDA, PANIPAT",0,Np,0,0,0,No,No,No,No,,,0,0,1,1500,0,1,0,0,0,1,0,AFTER,Panipat,PANIPAT,Panipat,National Highway,0,Panipat,2016-07-26,2016-07-26
BFE51524-0675-4EE8-B7DC-E683F26A5785,"PLOT NO. 167, SECTOR -53 PHASE -5, KUNDLI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7742FF21-AA89-42A5-85C2-2D081EABB00C,"V.P.O.- Barhana,Tehsil-Beri, District-Jhajjar, Haryana",0,Np,0,0,0,No,No,No,No,,405,0,12,0,1.35,150,0,0,0,0,0,0,AFTER,Jhajjar,BERI,Jhajjar,Other State Road,0,Jhajjar,2016-07-26,2016-07-26
7F745CE4-FC46-4E95-84DC-878AE9D40BE9,"Plot No. 87, New HSIIDC, VPO Kutana",0,Np,0,0,1,Kutana,Kutana,HSIIDC,Kutana,87,No,0,0,0,0.1,320,0,0,0,0,0,0,0,Rohtak,ROHTAK,Rohtak,State Highway,0,Rohtak,2016-07-26,2016-08-09
EDC9C858-3D62-4B00-BF7F-FF7DF907E194,PLOT NO.-104 SECTOR-16 HSIIDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79AF42FA-E3A5-4FA0-9332-7C229BBB901A,"VPO-Barhana, Tehsil-Beri, District-Jhajjar, Haryana",0,Np,0,0,0,No,No,No,No,,405,0,12,0,1.35,150,0,0,0,0,0,0,0,Jhajjar,BERI,Jhajjar,Other State Road,0,Jhajjar,2016-07-26,2016-07-26
A7AAC285-B66F-4B9D-8071-976E99FBC629,Village Begumpur Teh Gharauanda Distt karnal,0,Np,0,0,0,No,No,No,No,,24,0,0,0,138350.75,138350.75,1,0,0,0,1,0,0,Karnal,KARNAL,Karnal,State Highway,0,Karnal,2016-07-27,2016-10-18
3F11FC17-90A1-4DF2-B481-31AF2CFFDC52,VILLAGE KHAJURI,0,Np,0,0,0,No,No,No,No,,159,0,10,0,2.58,3874,1,0,0,0,0,0,0,Yamunanagar,JAGADHRI,Yamunanagar,Other State Road,0,Jagadhri,2016-07-28,2016-07-28
